Transaction_ID,Customer_ID,Invoice_Number,Transaction_Date,Invoice_Amount,Payment_Date,Discount_Applied,Refund_Issued,Transaction_Type,Anomaly_Tag
T101710,C3060,INV11710,2024-02-25,2840.17,2024-03-21,219.29,28.28,Payment,Normal
T101711,C2790,INV11711,2024-01-23,178.54,2024-02-22,25.81,6.73,Payment,Normal
T101712,C2281,INV11712,2024-10-31,3055.74,2024-10-31,36.54,208.74,Payment,Normal
T101713,C2956,INV11713,2024-06-06,4669.58,2024-06-29,403.22,58.89,Payment,Normal
T101714,C2592,INV11714,2024-10-02,2950.44,2024-10-09,339.16,119.91,Payment,Normal
T101715,C5166,INV11715,2024-01-08,4411.2,2024-01-21,429.22,396.68,Payment,Normal
T101716,C6454,INV11716,2024-03-26,3155.18,2024-04-12,62.14,97.71,Payment,Normal
T101717,C6358,INV11717,2024-12-14,1088.8,2024-12-24,148.43,82.79,Payment,Normal
T101718,C9380,INV11718,2024-07-09,3414.35,2024-08-04,154.14,62.84,Payment,Normal
T101719,C2884,INV11719,2024-10-06,3806.61,2024-10-27,270.74,85.95,Payment,Normal
T101720,C4923,INV11720,2024-04-09,3121.45,2024-05-03,18.89,101.81,Payment,Normal
T101721,C9798,INV11721,2024-07-15,2395.93,2024-07-20,53.17,235.92,Payment,Normal
T101722,C9014,INV11722,2024-12-27,1124.58,2025-01-05,21.99,22.89,Payment,Normal
T101723,C6595,INV11723,2024-04-15,3868.4,2024-05-04,246.9,218.73,Payment,Normal
T101724,C9040,INV11724,2024-11-15,202.94,2024-12-11,1.05,9.05,Payment,Normal
T101725,C6468,INV11725,2024-01-30,4101.61,2024-02-23,544.64,35.56,Payment,Normal
T101726,C7532,INV11726,2024-08-07,2737.98,2024-08-10,375.06,106.23,Payment,Normal
T101727,C5220,INV11727,2024-04-12,4164.87,2024-05-04,83.52,389.58,Payment,Normal
T101728,C6984,INV11728,2024-12-13,3781.97,2024-12-25,534.01,255.89,Payment,Normal
T101729,C4327,INV11729,2024-02-20,1880.68,2024-02-25,264.66,51.83,Payment,Normal
T101730,C6701,INV11730,2024-05-02,1727.65,2024-05-11,181.61,132.22,Payment,Normal
T101731,C1255,INV11731,2024-07-11,4654.08,2024-08-06,142.98,371.39,Payment,Normal
T101732,C3510,INV11732,2024-08-05,3718.88,2024-08-16,35.59,144.0,Payment,Normal
T101733,C7056,INV11733,2024-08-04,1485.55,2024-08-29,67.85,146.02,Payment,Normal
T101734,C1988,INV11734,2024-03-06,3249.61,2024-03-10,349.83,317.36,Payment,Normal
T101735,C4605,INV11735,2024-06-29,1948.29,2024-07-03,234.33,84.66,Payment,Normal
T101736,C6320,INV11736,2024-10-31,4360.71,2024-10-31,118.17,413.26,Payment,Normal
T101737,C6817,INV11737,2024-12-31,1171.98,2024-12-31,57.35,88.62,Payment,Normal
T101738,C2515,INV11738,2024-01-07,2029.4,2024-01-08,185.15,90.22,Payment,Normal
T101739,C8012,INV11739,2024-12-05,3737.61,2024-12-31,128.01,21.85,Payment,Normal
T101740,C6129,INV11740,2024-07-08,1569.65,2024-07-12,111.67,26.37,Payment,Normal
T101741,C9466,INV11741,2024-08-19,1838.51,2024-09-02,110.31,10.55,Payment,Normal
T101742,C5436,INV11742,2024-11-22,2958.21,2024-12-10,392.41,44.89,Payment,Normal
T101743,C8810,INV11743,2024-08-11,3029.26,2024-08-31,302.05,127.03,Payment,Normal
T101744,C8105,INV11744,2024-12-24,3535.38,2025-01-18,217.81,178.41,Payment,Normal
T101745,C9733,INV11745,2024-11-19,136.03,2024-12-09,14.11,9.0,Payment,Normal
T101746,C1929,INV11746,2024-07-27,288.16,2024-08-21,15.92,28.21,Payment,Normal
T101747,C8336,INV11747,2024-03-04,2161.61,2024-03-09,162.75,196.69,Payment,Normal
T101748,C6721,INV11748,2024-02-07,3614.58,2024-02-28,315.59,288.37,Payment,Normal
T101749,C8393,INV11749,2024-04-11,4335.39,2024-05-06,297.12,205.98,Payment,Normal
T101750,C5896,INV11750,2024-04-20,1991.65,2024-04-29,288.8,138.85,Payment,Normal
T101751,C3449,INV11751,2024-01-16,507.79,2024-01-28,65.73,24.4,Payment,Normal
T101752,C2101,INV11752,2024-11-16,436.89,2024-12-04,36.02,18.23,Payment,Normal
T101753,C7005,INV11753,2024-04-26,4400.97,2024-05-26,134.67,363.72,Payment,Normal
T101754,C1307,INV11754,2024-11-06,2832.67,2024-11-14,23.2,275.29,Payment,Normal
T101755,C1500,INV11755,2024-09-14,2611.81,2024-09-26,113.96,122.6,Payment,Normal
T101756,C5515,INV11756,2024-10-10,4303.5,2024-11-04,196.82,82.92,Payment,Normal
T101757,C2558,INV11757,2024-08-08,732.45,2024-08-27,32.73,57.13,Payment,Normal
T101758,C7192,INV11758,2024-02-10,2410.97,2024-02-24,82.27,40.07,Payment,Normal
T101759,C9545,INV11759,2024-06-19,1730.37,2024-07-02,243.96,59.36,Payment,Normal
T101760,C7338,INV11760,2024-02-15,4941.81,2024-03-07,359.69,88.54,Payment,Normal
T101761,C4704,INV11761,2024-11-21,4466.59,2024-11-29,308.43,316.98,Payment,Normal
T101762,C6556,INV11762,2024-11-10,4920.19,2024-11-13,37.03,47.58,Payment,Normal
T101763,C1805,INV11763,2024-11-15,3630.24,2024-11-27,153.46,66.91,Payment,Normal
T101764,C8426,INV11764,2024-02-06,292.87,2024-03-02,0.96,22.68,Payment,Normal
T101765,C2475,INV11765,2024-04-01,758.72,2024-04-27,53.23,45.97,Payment,Normal
T101766,C5703,INV11766,2024-09-16,2198.92,2024-09-16,8.94,172.29,Payment,Normal
T101767,C7524,INV11767,2024-12-16,151.51,2024-12-23,17.32,13.53,Payment,Normal
T101768,C3787,INV11768,2024-10-20,2220.92,2024-11-14,178.41,105.93,Payment,Normal
T101769,C5728,INV11769,2024-06-16,2007.12,2024-07-04,267.18,179.42,Payment,Normal
T101770,C6599,INV11770,2024-01-21,1745.5,2024-02-11,161.04,161.79,Payment,Normal
T101771,C4450,INV11771,2024-06-18,4814.09,2024-06-23,367.53,217.99,Payment,Normal
T101772,C1609,INV11772,2024-08-31,1465.6,2024-09-07,210.8,20.93,Payment,Normal
T101773,C7233,INV11773,2024-09-30,2941.16,2024-10-19,124.65,82.06,Payment,Normal
T101774,C6584,INV11774,2024-08-09,2084.35,2024-08-15,312.28,11.46,Payment,Normal
T101775,C2830,INV11775,2024-10-25,2934.85,2024-11-17,36.35,45.35,Payment,Normal
T101776,C4665,INV11776,2024-01-21,2253.86,2024-02-11,172.58,58.33,Payment,Normal
T101777,C5724,INV11777,2024-10-24,1650.64,2024-11-02,21.53,50.05,Payment,Normal
T101778,C4519,INV11778,2024-04-21,4836.14,2024-04-24,685.31,161.95,Payment,Normal
T101779,C4048,INV11779,2024-05-26,2897.18,2024-06-21,395.29,1.79,Payment,Normal
T101780,C1460,INV11780,2024-01-12,4072.35,2024-01-18,579.31,37.19,Payment,Normal
T101781,C5588,INV11781,2024-05-11,891.09,2024-05-13,128.42,47.9,Payment,Normal
T101782,C5136,INV11782,2024-10-15,169.56,2024-10-19,6.55,7.63,Payment,Normal
T101783,C8409,INV11783,2024-07-04,3495.25,2024-07-14,384.39,347.92,Payment,Normal
T101784,C9743,INV11784,2024-06-16,1508.8,2024-06-21,121.81,80.47,Payment,Normal
T101785,C9983,INV11785,2024-10-30,2087.66,2024-11-19,52.97,204.06,Payment,Normal
T101786,C1079,INV11786,2024-04-03,4281.25,2024-04-08,320.02,258.26,Payment,Normal
T101787,C2150,INV11787,2024-02-20,1213.58,2024-03-03,98.99,84.34,Payment,Normal
T101788,C6678,INV11788,2024-04-05,2624.32,2024-04-28,389.82,160.44,Payment,Normal
T101789,C8224,INV11789,2024-12-09,1917.77,2024-12-26,222.12,32.69,Payment,Normal
T101790,C7809,INV11790,2024-04-07,1984.13,2024-05-07,103.26,85.68,Payment,Normal
T101791,C2468,INV11791,2024-06-28,3930.72,2024-07-26,285.47,312.1,Payment,Normal
T101792,C4463,INV11792,2024-03-12,2924.8,2024-04-09,150.07,236.9,Payment,Normal
T101793,C6857,INV11793,2024-07-31,1267.62,2024-08-11,42.66,63.95,Payment,Normal
T101794,C4186,INV11794,2024-05-29,1378.16,2024-06-20,1.88,89.35,Payment,Normal
T101795,C8193,INV11795,2024-12-19,2604.36,2024-12-26,174.04,251.83,Payment,Normal
T101796,C1480,INV11796,2024-03-30,2898.88,2024-04-22,375.45,40.42,Payment,Normal
T101797,C3612,INV11797,2024-09-29,2889.11,2024-10-26,376.15,168.47,Payment,Normal
T101798,C1445,INV11798,2024-03-08,3618.27,2024-03-20,201.92,33.45,Payment,Normal
T101799,C4288,INV11799,2024-09-18,2343.71,2024-10-03,138.68,203.21,Payment,Normal
T101800,C6914,INV11800,2024-12-29,1295.58,2025-01-17,187.87,124.13,Payment,Normal
T101801,C4830,INV11801,2024-10-06,1313.4,2024-10-19,68.57,117.62,Payment,Normal
T101802,C3384,INV11802,2024-05-03,4836.45,2024-05-28,321.7,155.25,Payment,Normal
T101803,C3383,INV11803,2024-06-18,2677.86,2024-06-29,276.26,73.23,Payment,Normal
T101804,C7072,INV11804,2024-03-31,3708.72,2024-04-29,28.74,18.28,Payment,Normal
T101805,C1859,INV11805,2024-12-12,1992.81,2024-12-27,105.66,62.9,Payment,Normal
T101806,C5996,INV11806,2024-12-19,2506.0,2024-12-29,120.56,48.18,Payment,Normal
T101807,C5691,INV11807,2024-02-14,1616.4,2024-03-06,236.38,66.45,Payment,Normal
T101808,C3220,INV11808,2024-06-05,2279.09,2024-06-14,197.1,224.11,Payment,Normal
T101809,C5481,INV11809,2024-01-08,1283.85,2024-02-04,131.2,91.92,Payment,Normal
T101810,C8593,INV11810,2024-05-30,3075.89,2024-06-06,40.87,208.2,Payment,Normal
T101811,C6452,INV11811,2024-09-05,414.06,2024-09-18,37.03,30.62,Payment,Normal
T101812,C6545,INV11812,2024-02-06,1133.75,2024-02-15,143.13,3.44,Payment,Normal
T101813,C2469,INV11813,2024-07-19,4234.68,2024-08-16,292.4,92.14,Payment,Normal
T101814,C5828,INV11814,2024-07-11,755.51,2024-08-09,108.03,5.49,Payment,Normal
T101815,C6326,INV11815,2024-08-04,1075.56,2024-08-10,56.12,66.71,Payment,Normal
T101816,C5706,INV11816,2024-08-12,2769.53,2024-08-17,52.2,80.24,Payment,Normal
T101817,C9789,INV11817,2024-10-29,1269.88,2024-11-08,40.68,52.21,Payment,Normal
T101818,C5725,INV11818,2024-05-14,3549.75,2024-05-14,115.79,130.16,Payment,Normal
T101819,C6073,INV11819,2024-04-18,2015.5,2024-04-27,295.21,192.41,Payment,Normal
T101820,C5793,INV11820,2024-07-03,4020.67,2024-08-01,145.74,27.36,Payment,Normal
T101821,C5278,INV11821,2024-06-17,1652.83,2024-07-09,66.14,83.62,Payment,Normal
T101822,C3330,INV11822,2024-09-14,3910.87,2024-09-22,503.52,330.42,Payment,Normal
T101823,C6028,INV11823,2024-03-13,1862.41,2024-04-05,191.99,58.26,Payment,Normal
T101824,C5436,INV11824,2024-06-02,398.44,2024-06-24,41.93,0.39,Payment,Normal
T101825,C1283,INV11825,2024-09-04,2104.99,2024-09-18,104.0,145.96,Payment,Normal
T101826,C4730,INV11826,2024-10-17,3854.6,2024-11-03,175.82,312.85,Payment,Normal
T101827,C3804,INV11827,2024-04-16,1540.19,2024-04-28,103.11,111.97,Payment,Normal
T101828,C2586,INV11828,2024-03-17,3495.31,2024-03-21,517.67,78.7,Payment,Normal
T101829,C5661,INV11829,2024-03-05,3345.36,2024-03-20,305.94,306.13,Payment,Normal
T101830,C3986,INV11830,2024-05-20,866.17,2024-05-31,97.68,49.22,Payment,Normal
T101831,C9822,INV11831,2024-03-08,1445.86,2024-03-20,102.89,48.26,Payment,Normal
T101832,C8848,INV11832,2024-12-08,2938.64,2024-12-22,391.87,167.3,Payment,Normal
T101833,C2674,INV11833,2024-05-04,3195.44,2024-05-18,248.64,16.35,Payment,Normal
T101834,C4143,INV11834,2024-01-01,1241.01,2024-01-17,91.59,38.5,Payment,Normal
T101835,C4555,INV11835,2024-11-09,990.64,2024-11-13,74.91,31.98,Payment,Normal
T101836,C7374,INV11836,2024-06-10,1364.73,2024-06-23,94.98,18.19,Payment,Normal
T101837,C3224,INV11837,2024-12-27,4645.95,2025-01-17,604.7,328.76,Payment,Normal
T101838,C1776,INV11838,2024-02-21,620.45,2024-02-26,72.21,50.13,Payment,Normal
T101839,C9057,INV11839,2024-03-07,3862.05,2024-03-27,66.02,248.68,Payment,Normal
T101840,C2435,INV11840,2024-10-27,4188.19,2024-11-23,362.71,270.73,Payment,Normal
T101841,C9592,INV11841,2024-01-10,2345.98,2024-01-18,186.05,8.06,Payment,Normal
T101842,C5009,INV11842,2024-03-20,3230.92,2024-03-21,39.47,140.55,Payment,Normal
T101843,C4133,INV11843,2024-05-08,1534.01,2024-05-31,125.5,20.47,Payment,Normal
T101844,C3235,INV11844,2024-05-16,3489.05,2024-05-30,416.08,57.0,Payment,Normal
T101845,C4554,INV11845,2024-02-14,611.13,2024-03-11,13.34,53.6,Payment,Normal
T101846,C8914,INV11846,2024-03-23,2688.13,2024-04-04,188.41,28.69,Payment,Normal
T101847,C6013,INV11847,2024-04-18,3282.82,2024-04-30,427.42,271.88,Payment,Normal
T101848,C3877,INV11848,2024-04-03,3167.67,2024-04-03,35.77,35.6,Payment,Normal
T101849,C9795,INV11849,2024-01-22,341.61,2024-02-21,13.19,4.63,Payment,Normal
T101850,C5439,INV11850,2024-01-29,1374.24,2024-02-03,79.37,129.59,Payment,Normal
T101851,C3179,INV11851,2024-10-21,3090.84,2024-10-26,387.12,219.56,Payment,Normal
T101852,C9101,INV11852,2024-05-07,651.27,2024-06-01,71.89,17.92,Payment,Normal
T101853,C3126,INV11853,2024-12-26,3231.63,2025-01-10,165.28,322.41,Payment,Normal
T101854,C6568,INV11854,2024-04-17,1391.4,2024-04-30,58.26,129.49,Payment,Normal
T101855,C7555,INV11855,2024-01-19,220.76,2024-01-30,23.07,16.01,Payment,Normal
T101856,C8799,INV11856,2024-09-03,4198.26,2024-09-08,613.64,409.58,Payment,Normal
T101857,C3671,INV11857,2024-07-10,419.86,2024-07-12,51.76,27.14,Payment,Normal
T101858,C3788,INV11858,2024-03-14,3271.98,2024-04-07,62.99,212.74,Payment,Normal
T101859,C3116,INV11859,2024-12-12,4914.16,2024-12-17,672.12,215.8,Payment,Normal
T101860,C9920,INV11860,2024-12-22,295.75,2025-01-13,16.07,24.44,Payment,Normal
T101861,C7421,INV11861,2024-09-16,3537.35,2024-10-06,243.73,19.49,Payment,Normal
T101862,C4654,INV11862,2024-07-02,2191.78,2024-07-11,154.2,203.52,Payment,Normal
T101863,C6064,INV11863,2024-07-14,3241.32,2024-07-19,151.53,170.27,Payment,Normal
T101864,C3778,INV11864,2024-02-13,423.67,2024-02-24,61.81,15.25,Payment,Normal
T101865,C1504,INV11865,2024-09-26,2441.55,2024-09-29,130.12,166.64,Payment,Normal
T101866,C1888,INV11866,2024-10-04,3344.94,2024-10-08,358.91,89.69,Payment,Normal
T101867,C8901,INV11867,2024-12-10,1646.78,2025-01-04,30.94,107.95,Payment,Normal
T101868,C3899,INV11868,2024-10-03,295.01,2024-10-27,26.45,25.66,Payment,Normal
T101869,C1530,INV11869,2024-05-16,4465.08,2024-05-20,300.75,205.08,Payment,Normal
T101870,C3314,INV11870,2024-02-25,477.15,2024-03-22,48.01,39.19,Payment,Normal
T101871,C7891,INV11871,2024-12-23,1298.81,2024-12-24,82.08,108.95,Payment,Normal
T101872,C1882,INV11872,2024-01-01,4397.89,2024-01-09,160.42,242.13,Payment,Normal
T101873,C9272,INV11873,2024-11-30,1043.22,2024-12-26,15.94,95.05,Payment,Normal
T101874,C1442,INV11874,2024-12-24,4120.49,2025-01-11,469.76,20.09,Payment,Normal
T101875,C4770,INV11875,2024-09-18,4234.27,2024-09-26,278.22,144.98,Payment,Normal
T101876,C2582,INV11876,2024-06-15,2777.73,2024-07-03,38.06,210.18,Payment,Normal
T101877,C3727,INV11877,2024-08-06,2953.93,2024-08-20,82.68,55.6,Payment,Normal
T101878,C8387,INV11878,2024-06-15,1002.82,2024-07-04,8.57,58.95,Payment,Normal
T101879,C8721,INV11879,2024-02-15,4217.71,2024-03-12,11.07,20.67,Payment,Normal
T101880,C8239,INV11880,2024-01-19,2906.57,2024-02-01,357.29,94.97,Payment,Normal
T101881,C5303,INV11881,2024-08-29,1813.11,2024-09-11,162.19,49.72,Payment,Normal
T101882,C3462,INV11882,2024-08-12,230.38,2024-08-27,25.41,14.41,Payment,Normal
T101883,C5182,INV11883,2024-10-08,2945.7,2024-10-14,327.72,198.9,Payment,Normal
T101884,C2156,INV11884,2024-11-23,1108.82,2024-12-14,58.63,13.98,Payment,Normal
T101885,C8644,INV11885,2024-01-12,736.3,2024-01-24,74.68,63.22,Payment,Normal
T101886,C4599,INV11886,2024-03-30,4817.39,2024-04-26,454.05,88.69,Payment,Normal
T101887,C5708,INV11887,2024-11-15,617.69,2024-11-24,75.31,35.75,Payment,Normal
T101888,C8399,INV11888,2024-08-03,3129.6,2024-08-21,366.85,220.1,Payment,Normal
T101889,C1187,INV11889,2024-05-29,4188.85,2024-06-26,35.32,313.13,Payment,Normal
T101890,C5726,INV11890,2024-08-10,4269.18,2024-08-19,183.23,273.42,Payment,Normal
T101891,C8744,INV11891,2024-10-15,1639.39,2024-11-01,235.57,5.48,Payment,Normal
T101892,C7615,INV11892,2024-05-01,2940.98,2024-05-08,73.45,209.46,Payment,Normal
T101893,C4227,INV11893,2024-04-30,961.86,2024-05-04,33.96,47.55,Payment,Normal
T101894,C8518,INV11894,2024-05-29,4582.69,2024-06-09,145.53,66.1,Payment,Normal
T101895,C9951,INV11895,2024-04-18,3818.99,2024-05-12,286.78,348.21,Payment,Normal
T101896,C9395,INV11896,2024-04-25,818.41,2024-04-29,79.3,19.06,Payment,Normal
T101897,C2421,INV11897,2024-03-30,868.13,2024-04-26,89.0,51.54,Payment,Normal
T101898,C4989,INV11898,2024-12-15,3798.65,2024-12-22,176.33,170.17,Payment,Normal
T101899,C7881,INV11899,2024-05-16,2086.81,2024-05-31,308.04,60.99,Payment,Normal
T101900,C4205,INV11900,2024-10-08,1544.6,2024-11-04,82.15,87.21,Payment,Normal
T101901,C3263,INV11901,2024-08-04,1336.38,2024-08-12,183.48,35.51,Payment,Normal
T101902,C9831,INV11902,2024-09-23,4489.5,2024-10-03,69.68,294.76,Payment,Normal
T101903,C1844,INV11903,2024-09-24,4544.23,2024-09-26,115.03,440.03,Payment,Normal
T101904,C7633,INV11904,2024-04-05,2319.13,2024-05-01,328.99,156.96,Payment,Normal
T101905,C4772,INV11905,2024-01-30,1577.78,2024-02-26,44.56,47.92,Payment,Normal
T101906,C8625,INV11906,2024-12-29,555.79,2025-01-07,11.99,5.82,Payment,Normal
T101907,C2714,INV11907,2024-04-15,2172.42,2024-04-24,259.25,30.71,Payment,Normal
T101908,C4477,INV11908,2024-12-26,738.57,2025-01-11,71.28,14.56,Payment,Normal
T101909,C6624,INV11909,2024-03-09,578.29,2024-03-22,14.47,53.42,Payment,Normal
T101910,C5613,INV11910,2024-12-05,4125.21,2024-12-22,219.09,270.54,Payment,Normal
T101911,C1123,INV11911,2024-03-10,2732.65,2024-04-04,277.55,186.55,Payment,Normal
T101912,C9679,INV11912,2024-12-27,3180.8,2025-01-06,126.96,12.41,Payment,Normal
T101913,C7136,INV11913,2024-12-15,2332.28,2024-12-15,311.7,132.82,Payment,Normal
T101914,C5765,INV11914,2024-04-19,4178.72,2024-04-25,621.56,68.37,Payment,Normal
T101915,C6975,INV11915,2024-01-16,3489.71,2024-02-01,352.96,341.98,Payment,Normal
T101916,C2925,INV11916,2024-09-23,4929.44,2024-09-28,507.74,120.09,Payment,Normal
T101917,C6355,INV11917,2024-01-21,4012.92,2024-02-15,64.42,313.29,Payment,Normal
T101918,C4495,INV11918,2024-05-18,4559.96,2024-05-23,261.86,287.57,Payment,Normal
T101919,C2032,INV11919,2024-12-19,2207.7,2024-12-19,144.97,68.52,Payment,Normal
T101920,C9714,INV11920,2024-08-11,3834.44,2024-09-07,538.46,360.73,Payment,Normal
T101921,C4837,INV11921,2024-02-15,956.43,2024-02-21,125.49,70.53,Payment,Normal
T101922,C9745,INV11922,2024-01-17,1338.9,2024-02-12,13.51,35.88,Payment,Normal
T101923,C4356,INV11923,2024-12-05,4569.82,2024-12-20,434.03,329.51,Payment,Normal
T101924,C3675,INV11924,2024-02-03,1360.05,2024-02-29,146.76,3.82,Payment,Normal
T101925,C1019,INV11925,2024-12-31,1939.07,2025-01-03,182.3,28.33,Payment,Normal
T101926,C6150,INV11926,2024-05-21,4132.72,2024-06-05,145.7,269.57,Payment,Normal
T101927,C1190,INV11927,2024-10-10,2085.47,2024-11-01,186.45,22.41,Payment,Normal
T101928,C4246,INV11928,2024-09-12,182.87,2024-10-03,24.95,4.93,Payment,Normal
T101929,C9775,INV11929,2024-02-27,4116.42,2024-03-08,617.06,87.03,Payment,Normal
T101930,C6782,INV11930,2024-08-29,1399.34,2024-09-26,139.13,135.1,Payment,Normal
T101931,C6750,INV11931,2024-04-27,4587.49,2024-05-10,346.04,364.76,Payment,Normal
T101932,C6627,INV11932,2024-07-26,765.15,2024-07-27,112.18,73.79,Payment,Normal
T101933,C7118,INV11933,2024-09-12,902.27,2024-10-06,40.52,9.04,Payment,Normal
T101934,C6794,INV11934,2024-01-29,1431.42,2024-01-31,175.2,54.15,Payment,Normal
T101935,C1118,INV11935,2024-04-05,533.15,2024-04-18,27.37,52.32,Payment,Normal
T101936,C5760,INV11936,2024-10-04,3185.45,2024-11-03,198.85,53.05,Payment,Normal
T101937,C6863,INV11937,2024-09-17,4932.27,2024-09-30,607.3,138.83,Payment,Normal
T101938,C6055,INV11938,2024-07-19,443.34,2024-08-12,3.77,5.34,Payment,Normal
T101939,C6135,INV11939,2024-05-09,2945.77,2024-05-27,410.39,146.33,Payment,Normal
T101940,C5674,INV11940,2024-04-30,4230.43,2024-05-03,282.94,299.76,Payment,Normal
T101941,C3020,INV11941,2024-10-29,3686.18,2024-11-21,96.19,133.15,Payment,Normal
T101942,C3850,INV11942,2024-03-02,3222.78,2024-03-30,34.18,116.52,Payment,Normal
T101943,C9034,INV11943,2024-09-23,2720.52,2024-10-18,406.54,129.1,Payment,Normal
T101944,C2692,INV11944,2024-05-21,4098.68,2024-05-26,265.64,326.42,Payment,Normal
T101945,C6893,INV11945,2024-05-28,3017.53,2024-06-02,401.3,124.0,Payment,Normal
T101946,C8568,INV11946,2024-05-19,3061.09,2024-06-18,289.28,127.76,Payment,Normal
T101947,C3822,INV11947,2024-07-31,807.13,2024-08-26,11.33,1.35,Payment,Normal
T101948,C6189,INV11948,2024-01-23,4380.32,2024-02-20,155.38,92.65,Payment,Normal
T101949,C5330,INV11949,2024-04-04,3706.57,2024-04-04,177.92,187.57,Payment,Normal
T101950,C7550,INV11950,2024-09-20,896.3,2024-10-18,129.03,76.33,Payment,Normal
T101951,C3321,INV11951,2024-12-08,4332.57,2025-01-07,264.36,330.3,Payment,Normal
T101952,C9453,INV11952,2024-05-01,804.99,2024-05-23,1.04,1.61,Payment,Normal
T101953,C5881,INV11953,2024-05-27,2974.35,2024-06-19,203.18,154.08,Payment,Normal
T101954,C9904,INV11954,2024-01-26,136.57,2024-02-22,8.66,9.81,Payment,Normal
T101955,C8487,INV11955,2024-07-28,2269.2,2024-08-01,249.23,52.88,Payment,Normal
T101956,C6746,INV11956,2024-02-18,4084.4,2024-03-12,360.51,86.08,Payment,Normal
T101957,C6413,INV11957,2024-04-23,1259.93,2024-05-10,118.69,104.57,Payment,Normal
T101958,C8077,INV11958,2024-09-12,2136.58,2024-09-27,82.78,185.24,Payment,Normal
T101959,C2785,INV11959,2024-12-01,3379.41,2024-12-25,227.14,164.88,Payment,Normal
T101960,C3949,INV11960,2024-10-23,1100.86,2024-11-08,103.5,39.49,Payment,Normal
T101961,C3809,INV11961,2024-12-21,4978.66,2024-12-29,358.6,241.91,Payment,Normal
T101962,C7413,INV11962,2024-01-07,2872.67,2024-01-21,395.03,230.05,Payment,Normal
T101963,C3611,INV11963,2024-11-16,2310.54,2024-11-29,249.09,135.45,Payment,Normal
T101964,C9495,INV11964,2024-07-03,2512.6,2024-07-23,72.48,116.57,Payment,Normal
T101965,C2169,INV11965,2024-09-15,1304.51,2024-10-11,179.01,43.75,Payment,Normal
T101966,C3107,INV11966,2024-08-25,4766.09,2024-09-05,381.09,301.0,Payment,Normal
T101967,C6796,INV11967,2024-02-08,2760.41,2024-02-19,53.57,103.74,Payment,Normal
T101968,C8149,INV11968,2024-06-20,585.82,2024-07-11,54.74,26.18,Payment,Normal
T101969,C8484,INV11969,2024-02-12,3912.13,2024-02-15,129.38,64.38,Payment,Normal
T101970,C2406,INV11970,2024-12-05,2091.03,2024-12-14,290.63,148.55,Payment,Normal
T101971,C4406,INV11971,2024-05-16,2152.73,2024-06-08,167.03,18.13,Payment,Normal
T101972,C6832,INV11972,2024-08-04,4924.42,2024-08-29,492.25,140.54,Payment,Normal
T101973,C3083,INV11973,2024-09-16,2970.46,2024-09-22,48.78,286.9,Payment,Normal
T101974,C3619,INV11974,2024-04-13,956.45,2024-05-06,92.97,23.48,Payment,Normal
T101975,C1645,INV11975,2024-07-30,3616.05,2024-08-22,421.35,243.51,Payment,Normal
T101976,C7255,INV11976,2024-06-06,3111.05,2024-06-11,416.48,24.46,Payment,Normal
T101977,C7945,INV11977,2024-02-10,1721.48,2024-03-01,64.11,170.08,Payment,Normal
T101978,C1846,INV11978,2024-02-07,2008.01,2024-03-03,220.66,137.49,Payment,Normal
